20230914	12:36:57	2db36d05-a275-434c-9660-f1ea993dcad7	/	GET
 20230914	12:36:57	fdf55be3-04e1-445c-a44b-784ef0a5c785	/css/style.css	GET
 20230914	12:36:58	303b6a03-ed61-45da-bf22-861a78b400da	/favicon.ico	GET
 20230914	12:37:05	5d686b47-c684-4aac-b412-6f95e216ff0e	/about	GET
 20230914	12:37:05	2ffdea24-d593-4cc8-98e7-e1e2001d8b8a	/css/style.css	GET
 20230914	12:37:13	ed82d4f2-5164-4fb3-8971-292f428cecbd	/image	GET
 20230914	12:37:13	6133a838-d429-4dcc-ab01-224414133fe0	/css/style.css	GET
 20230914	12:37:59	962abe53-7197-43c3-a28c-97708d422d53	/css	GET
 20230914	12:37:59	45a27ebb-20bd-4c1b-babf-67320b561c53	/css/style.css	GET
 20230914	13:21:33	fe80bd60-3bff-4f3a-ab94-26788555f714	/css	GET
 20230914	13:21:33	46b87d55-72a8-4d36-8b64-2cc677ee84ab	/css/style.css	GET
 20230914	13:21:38	33bcb67f-eb16-4d5a-9f75-b4bf086ffdb2	/	GET
 20230914	13:21:38	72eb8fba-f3f2-4e70-b921-20ec9ac2b6ff	/css/style.css	GET
 20230914	13:21:45	8b92126c-611b-46a7-9d10-57c2d4717596	/js	GET
 20230914	13:21:45	bae8c492-82bb-4d71-91c9-401f83342f74	/css/style.css	GET
 20230914	13:21:51	c3e4befe-52bf-4e1e-ab89-e0e24319b2dd	/	GET
 20230914	13:21:51	14c9947c-c86d-4219-8acc-9f1bb2beb97b	/css/style.css	GET
 20230914	13:22:12	e495efc6-6268-47fe-b0f0-9f9ed8edc816	/Json	GET
 20230914	13:22:12	3f92ffc4-95b3-4c24-bc1d-96bf465e2537	/css/style.css	GET
 20230914	13:22:18	04260668-5288-4ff5-9a9f-fb0d15a7ac6a	/data	GET
 20230914	13:22:18	bb68756e-8f07-4f41-861d-67fc330e85cb	/css/style.css	GET
 20230914	13:22:20	608253df-d206-4ddf-ad05-2a03899bc231	/data	GET
 20230914	13:22:20	965beabd-6e1f-4e19-b06b-c5f6b9cbcb57	/css/style.css	GET
 20230914	13:34:16	3cb87ccf-0567-4a2a-a235-177ba3082b2c	/	GET
 20230914	13:34:16	11fea0ce-699d-49c7-a72a-03eb0efdb124	/css/style.css	GET
20230915	16:57:27	9f984c75-74d9-4825-9083-a901fa1f71cd	GET	undefined	/css/style.css
20230915	16:57:27	c92b6875-7f0c-46e9-b035-b108cf297b17	GET	undefined	/img/img1.jpg
20230915	16:57:28	04248e0b-63c9-4368-9698-9d5b2ad8bdc8	GET	undefined	/new-page.html
20230915	16:57:28	c3a90f9e-238e-4ff5-8224-ddf810fc0596	GET	undefined	/css/style.css
20230915	16:57:28	0c20b23a-4c93-48a9-9842-e541296b4039	GET	undefined	/img/img1.jpg
20230915	16:57:28	eb0e1ee9-c1c6-482b-9274-698b84bd9a6d	GET	undefined	/new-page.html
20230915	16:57:28	91d58575-2756-44e6-b0c9-e549382cced7	GET	undefined	/css/style.css
20230915	16:57:28	e1930abd-a89f-4d28-b2f9-f678963eee7b	GET	undefined	/img/img1.jpg
20230915	16:57:57	457a0b62-8ee4-4d60-a8b2-6eb66611cbc5	GET	undefined	/
20230915	16:57:57	192bf389-e7e0-42c0-a712-76976cc3bba5	GET	undefined	/style.css
20230915	16:57:57	edef50d6-8d28-47b2-b2f1-998318b676f5	GET	undefined	/script.js
20230915	16:57:57	5185a0d9-c7ea-40da-9e53-b759ab6a4e45	GET	undefined	/img.png
20230915	16:57:57	57b42551-ecac-4ed1-820c-e712bd81bf77	GET	undefined	/Save%20Money.png.png
20230915	16:57:57	87dc2bec-52a2-4fa4-8c82-60bab62c76f3	GET	undefined	/imgfeaturef1.png
20230915	16:57:57	102a74f9-a2ef-4e70-b66e-abc105b98066	GET	undefined	/Online%20Order.png.png
20230915	16:57:57	edae4a64-313f-421e-bd94-ad8888f388df	GET	undefined	/Promotion.png.png
20230915	16:57:57	9ca7e996-51b8-4421-a2a7-4714d26bb1e8	GET	undefined	/Happy%20sell.png
20230915	16:57:57	232a9d82-cc43-48e9-8657-9f7c155ac4ea	GET	undefined	/Support.png
20230915	16:57:57	c64fccfc-b1d2-4230-9a8b-e0e422cc69a9	GET	undefined	/product%20f1.jpg
20230915	16:57:57	bbc7bc1d-422c-44ca-85bb-7f53b34333fa	GET	undefined	/product%20f2.jpg
20230915	16:57:57	115a09e4-cc11-4cc3-b6cf-2b4f7ef85bc9	GET	undefined	/product%20f3.jpg
20230915	16:57:57	c275faa3-82ba-4399-a602-93b9c9d7fcd6	GET	undefined	/product%20f4.jpg
20230915	16:57:57	aabba110-0d65-46c2-a17f-c93bde6fb4be	GET	undefined	/product%20f5.jpg
20230915	16:57:57	b0d5e6ba-dbaa-4ac3-a014-6e5a1812ab1f	GET	undefined	/product%20f6.jpg
20230915	16:57:57	ae25a71c-7db1-46f9-ac42-65541cb6b26a	GET	undefined	/product%20f7.jpg
20230915	16:57:57	6013606b-da06-4c31-bdc8-794752ff6dcb	GET	undefined	/product%20f8.jpg
20230915	16:57:57	6233d9ce-4e5c-4432-921a-a778ef2ef6c2	GET	undefined	/img/hero4.png
20230915	16:57:57	371a4bc7-a96e-4591-9c5d-d55be6bb385f	GET	undefined	/img/button.png
20230915	16:58:05	4cfdc126-4867-479a-8907-958bf11ddb13	GET	undefined	/new-page.html
20230915	16:58:05	345f5d18-2d95-4329-a76a-38f1801e8e5e	GET	undefined	/css/style.css
20230915	16:58:05	5ef5862e-be4a-4265-96ee-edcd28d5fcdd	GET	undefined	/img/img1.jpg
20230915	16:58:08	f7709f00-af37-42bb-8e11-5377e16276a0	GET	undefined	/new-page.html
20230915	16:58:08	04a2b8c8-f41e-48e8-87d5-9c64b2117d06	GET	undefined	/css/style.css
20230915	16:58:08	ade4302c-8a89-4a5d-8e96-6fd327b1b79b	GET	undefined	/img/img1.jpg
20230915	16:58:09	f239fc98-b243-485a-8366-2566d17c3483	GET	undefined	/new-page.html
20230915	16:58:09	640ea0d5-3c2b-432a-a6b9-c34116e01493	GET	undefined	/css/style.css
20230915	16:58:09	0fdb79d4-9c90-496e-a816-6c8afa26a094	GET	undefined	/img/img1.jpg
20230915	16:58:09	198399a6-da10-4f71-a1e3-66c1c4f9ff9f	GET	undefined	/new-page.html
20230915	16:58:09	7f68d97c-ded8-43a5-b6ca-8dbf2c293211	GET	undefined	/css/style.css
20230915	16:58:09	9e70c25d-46b4-41b7-8b61-0b5e7de7c4d1	GET	undefined	/img/img1.jpg
20230915	16:58:09	f4d7d0ee-da01-48f3-946b-0d9d42280ef6	GET	undefined	/new-page.html
20230915	16:58:09	0a13bd39-4e85-402d-add4-06e243b44f11	GET	undefined	/css/style.css
20230915	16:58:09	31b3751a-72fc-4c52-ac43-7bc7867e40f2	GET	undefined	/img/img1.jpg
20230915	17:01:26	7442274d-f0a0-4ee6-860d-76bd9b095c6b	GET	undefined	/new-page.html
20230915	17:01:26	dc79115f-78fe-4013-946c-5a464ad9bcbd	GET	undefined	/subdir/ourImage.jpg
20230915	17:01:26	d6034aea-4d8a-43fb-9b83-9b67a5489b38	GET	undefined	/css/style.css
20230915	17:01:27	2150fcc2-1540-468e-bed6-437aaa5a3cd6	GET	undefined	/new-page.html
20230915	17:01:27	d8712bae-8893-4b9d-bd26-2b0201b5547b	GET	undefined	/css/style.css
20230915	17:01:27	d94ed94e-9ae7-4809-a4a1-6738181869d4	GET	undefined	/subdir/ourImage.jpg
20230915	17:01:39	e4b3a030-a339-4fe1-901b-1582fd7e9f5c	GET	undefined	/
20230915	17:01:39	03d207c8-7ee5-494f-a879-78d37efe315c	GET	undefined	/style.css
20230915	17:01:39	0da6b486-0104-4169-b1f4-1dd5359a9c2c	GET	undefined	/script.js
20230915	17:01:40	214f8098-60bf-440f-80ed-96251fbc4da6	GET	undefined	/img.png
20230915	17:01:40	c921b029-a442-43e5-a6df-1743abd18a14	GET	undefined	/imgfeaturef1.png
20230915	17:01:40	14cab20d-eca0-4b26-94ad-71f8b53e1769	GET	undefined	/Online%20Order.png.png
20230915	17:01:40	cab75a4c-43a8-4881-b375-842ca85f9972	GET	undefined	/Save%20Money.png.png
20230915	17:01:40	99be1d3d-6675-46f5-9747-661dad756821	GET	undefined	/Promotion.png.png
20230915	17:01:40	4a05e86c-8a7e-4b77-bef8-d12242524a15	GET	undefined	/img/hero4.png
20230915	17:01:40	adce186e-9bc0-4591-825c-bb2ed7b35e33	GET	undefined	/img/button.png
20230915	17:01:40	67af1b8e-999d-4841-9a84-1923cbb25fec	GET	undefined	/Happy%20sell.png
20230915	17:01:40	ccb7ac30-a0c9-4153-af12-15300d27c772	GET	undefined	/Support.png
20230915	17:01:40	7204ae74-0533-4f8a-a93c-eda54876a005	GET	undefined	/product%20f1.jpg
20230915	17:01:40	cc5ae94c-7d25-46c7-8426-d7392ddf2c2f	GET	undefined	/product%20f2.jpg
20230915	17:01:40	fe8768c2-4bbf-4bd9-badb-c68a00b162b5	GET	undefined	/product%20f3.jpg
20230915	17:01:40	844ceb8a-f53e-43e3-8d23-61d6626e0d23	GET	undefined	/product%20f4.jpg
20230915	17:01:40	8337dc58-9016-4cd2-aeef-7156d5c74256	GET	undefined	/product%20f5.jpg
20230915	17:01:40	531dd313-cd50-4e21-b7cc-6ba5c313c2c8	GET	undefined	/product%20f6.jpg
20230915	17:01:40	01e9e411-2151-4c1a-9416-6d312bb048de	GET	undefined	/product%20f7.jpg
20230915	17:01:40	e7f25d55-f14e-4e9f-a87c-52032c7ba0fa	GET	undefined	/product%20f8.jpg
20230915	17:01:54	ae2603ec-5beb-4fdc-b416-d609851406f0	GET	undefined	/new-page.html
20230915	17:01:54	12abd993-23c3-4b99-bf69-3d60ba370f5f	GET	undefined	/css/style.css
20230915	17:01:54	27964493-f3c0-4815-bad4-ad75f0ea180c	GET	undefined	/subdir/ourImage.jpg
20230915	17:27:39	f4205059-e400-4680-b0cb-e94d72ce99e6	GET	undefined	/
20230915	17:27:39	c51ca347-27b2-4b25-a67e-38d404c639a6	GET	undefined	/style.css
20230915	17:27:39	05d14c52-346b-4865-a050-404945ee06e4	GET	undefined	/script.js
20230915	17:27:39	a7e4b370-4dbe-4399-963d-2bc459262f35	GET	undefined	/img.png
20230915	17:27:39	7968ced0-8e09-4aea-b2c1-f74782781b7f	GET	undefined	/imgfeaturef1.png
20230915	17:27:39	7dc8aa69-e07a-4978-8be2-102d97dde86b	GET	undefined	/Online%20Order.png.png
20230915	17:27:39	fb40ee5c-96fe-4c6f-8993-7264f465f338	GET	undefined	/Save%20Money.png.png
20230915	17:27:39	c56f7dbf-bd2c-4599-8a71-0dc5dcf187ad	GET	undefined	/Promotion.png.png
20230915	17:27:39	8e6b2153-0416-40ff-8a1f-37deb777a253	GET	undefined	/Happy%20sell.png
20230915	17:27:39	db112cb4-8ad7-4628-b53e-daa9ec644ddc	GET	undefined	/Support.png
20230915	17:27:39	16916944-4fba-42db-bcb8-13e7a30712ca	GET	undefined	/product%20f1.jpg
20230915	17:27:39	350881aa-5331-41f2-b31e-5c4c76a652e5	GET	undefined	/product%20f2.jpg
20230915	17:27:39	157663da-28f0-45d9-b162-85dce7b53a8c	GET	undefined	/product%20f3.jpg
20230915	17:27:39	8b5e2011-dce8-4773-9725-b96fca5463f5	GET	undefined	/product%20f4.jpg
20230915	17:27:39	4e9aca4b-f9b4-4779-b1bf-ba2ffc8625e1	GET	undefined	/product%20f5.jpg
20230915	17:27:39	a561be9d-8d1f-4006-8680-4c64cb3703d8	GET	undefined	/product%20f6.jpg
20230915	17:27:39	8063d37d-2568-46f4-aa1d-4f046af6af75	GET	undefined	/product%20f7.jpg
20230915	17:27:39	f039b656-f094-415b-a360-3b0678c30605	GET	undefined	/product%20f8.jpg
20230915	17:27:39	433aa37d-02a8-4b8f-9201-3e8a5272e2ab	GET	undefined	/img/hero4.png
20230915	17:27:39	514d6ac3-5543-49e9-b7a6-00595231ace8	GET	undefined	/img/button.png
20230915	17:27:39	ca1da170-1258-427f-89c4-e888dfdb597b	GET	undefined	/favicon.ico
20230915	17:28:05	ad5f233d-1e21-4af9-86b3-09e957b9d955	GET	undefined	/product%20f1.jpg
20230915	17:28:32	005280cd-16bb-47e7-9cfb-1845c8e90668	GET	undefined	/product%20f3.jpg
20230915	17:28:44	902e665b-880c-452a-a01a-548c9ff93605	GET	undefined	/product%20f7.jpg
20230915	17:28:44	00d3c81b-1552-4799-a342-cb269fa5271d	GET	undefined	/product%20f6.jpg
20230915	17:28:44	31cb8a6b-6385-44f1-9326-46ffaafac380	GET	undefined	/product%20f2.jpg
20230915	17:34:07	db8720b8-3e18-4057-aefd-69f7d1542a02	GET	undefined	/
20230915	17:34:07	06c29925-5513-411b-980d-4bd757e4e48c	GET	undefined	/style.css
20230915	17:34:07	38dd740a-475e-4a95-8139-444ac3f85e5a	GET	undefined	/script.js
20230915	17:34:07	69716b31-12ad-49c2-8d9a-5033115701d0	GET	undefined	/img.png
20230915	17:34:07	90dd5e4d-3fad-4f6e-8a13-007cf4769f06	GET	undefined	/imgfeaturef1.png
20230915	17:34:07	d76e20c1-b544-4def-9cc9-81cdfcf463a3	GET	undefined	/Online%20Order.png.png
20230915	17:34:07	76422949-5318-47d1-a9c4-15cc56ed390a	GET	undefined	/Save%20Money.png.png
20230915	17:34:07	700ea7e7-28f0-4d67-820c-9c02076300dd	GET	undefined	/Promotion.png.png
20230915	17:34:07	1d95a8f6-b0f1-4c9f-b212-0b0f2207c686	GET	undefined	/Happy%20sell.png
20230915	17:34:07	deb60103-9a71-4c6a-a57d-1bc42b63daa4	GET	undefined	/Support.png
20230915	17:34:07	07e9c5c7-fe7a-4c5b-8917-97a23e3363bf	GET	undefined	/product%20f1.jpg
20230915	17:34:07	15117731-cf37-4369-82e1-5042dbaab06e	GET	undefined	/product%20f2.jpg
20230915	17:34:07	1940a2cd-4941-4f3d-a025-82bc3fb4f64e	GET	undefined	/product%20f3.jpg
20230915	17:34:07	7b2408e1-88d5-4d02-aa0e-cb81829ed08b	GET	undefined	/product%20f4.jpg
20230915	17:34:07	1102d971-0db0-4019-83a2-c8901a38f592	GET	undefined	/product%20f5.jpg
20230915	17:34:07	0a5f1071-d429-4631-b0ec-f8778579fd71	GET	undefined	/img/button.png
20230915	17:34:07	085386cf-4d34-4df6-8d86-e5dc6910556c	GET	undefined	/img/hero4.png
20230915	17:34:07	cd127d56-d87a-4a87-95e7-82e6cbc81e06	GET	undefined	/product%20f6.jpg
20230915	17:34:07	f097b633-d06b-4f3a-ac5f-7dd40a858b2b	GET	undefined	/product%20f7.jpg
20230915	17:34:07	fca2a798-546f-4dd3-90a4-71d2e4ebfd78	GET	undefined	/product%20f8.jpg
20230915	17:34:21	975b7937-2401-4290-8001-43e133c719fc	GET	undefined	/subDir
20230915	17:34:44	f7937a41-b9a8-44d6-824e-8bf6db18b1b6	GET	undefined	/subdir
20230915	17:34:48	163d16c3-3bb0-4512-8550-bce33991f944	GET	undefined	/subdir
20230915	17:37:47	324d4fe2-d965-47b9-b785-c9bd8c913a66	GET	undefined	/subdir
20230915	17:37:55	2b441808-231c-4c97-b745-65c7ce7edb2c	GET	undefined	/
20230915	17:37:55	8f905eaa-c334-4719-9ec4-cae218e25e3f	GET	undefined	/style.css
20230915	17:37:55	b9e14085-7031-443e-8409-28c64988b281	GET	undefined	/script.js
20230915	17:37:55	a5090efe-ffea-4a8f-b62a-be78e522cd00	GET	undefined	/img.png
20230915	17:37:55	b1800a08-07f0-4b1f-8387-249654523a94	GET	undefined	/Save%20Money.png.png
20230915	17:37:55	a2d0a651-db24-44f7-90dc-578cddc0ec74	GET	undefined	/imgfeaturef1.png
20230915	17:37:55	af3883da-36e3-4324-abaf-9e0ada2b8e56	GET	undefined	/Online%20Order.png.png
20230915	17:37:55	01b04a70-bfea-4f86-9ba3-1d6fb9168f5e	GET	undefined	/Happy%20sell.png
20230915	17:37:55	2afdeeb7-f57d-42f2-af7a-fc7c8fe57b0a	GET	undefined	/Promotion.png.png
20230915	17:37:55	84edc11f-5b57-4475-a82c-18b6c19fb957	GET	undefined	/Support.png
20230915	17:37:55	bc310f85-6a00-44b4-b4b1-6cd0e18f4a65	GET	undefined	/product%20f1.jpg
20230915	17:37:55	09a8484f-c1bc-4386-aa05-e7a5b02d20e3	GET	undefined	/product%20f2.jpg
20230915	17:37:55	68c1f4c1-cda9-4c8c-98ce-069dabf0e073	GET	undefined	/product%20f3.jpg
20230915	17:37:55	fca410ed-a6e9-4c8c-97ec-f1e4fd59e02d	GET	undefined	/product%20f4.jpg
20230915	17:37:55	ebdd7d41-9b3c-4984-819c-33d2d4552de9	GET	undefined	/product%20f5.jpg
20230915	17:37:56	f96b8d7e-6c22-4f0e-9981-f5fb9938a99a	GET	undefined	/product%20f6.jpg
20230915	17:37:56	342d9b75-c016-43c0-b994-3fb81d06dac8	GET	undefined	/product%20f7.jpg
20230915	17:37:56	c465c12c-7216-438f-8956-b14524fdb886	GET	undefined	/product%20f8.jpg
20230915	17:37:56	b5155b5f-9775-4bdb-8510-1e359a3db917	GET	undefined	/img/hero4.png
20230915	17:37:56	4254b63a-6fdb-498b-bbb7-f0576b353833	GET	undefined	/img/button.png
20230915	17:38:02	3d45899b-04d6-4aef-9074-06e163212e41	GET	undefined	/subdir
20230915	17:38:22	e5042422-2d0e-45fa-98d6-845c5dc84784	GET	undefined	/test
20230915	17:38:22	64dbed46-ee46-4f36-914c-2b87ba5831a0	GET	undefined	/css/style.css
20230915	17:39:02	e2c2eef9-503a-4db8-8a6f-a05527ecfec1	GET	undefined	/dave
20230915	17:39:02	2be4c504-ac86-4f2e-b4a5-4e3d85471cf3	GET	undefined	/css/style.css
20230915	17:39:08	9e6268c7-5051-4d66-8ac7-fee52b4cbfdc	GET	undefined	/dave
20230915	17:39:08	4fce9723-fb23-4c73-af86-6424f118eb6d	GET	undefined	/css/style.css
20230915	17:39:15	dae40117-cf44-4f4b-8e93-ccba317fd037	GET	undefined	/error
20230915	17:39:15	f36e1fea-dce1-466e-845e-795f6c52d4a8	GET	undefined	/css/style.css
20230915	17:40:01	c320d849-fbfb-4210-a8dc-4f09bcd42237	GET	undefined	/error
20230915	17:40:01	d00dc3a1-fa75-4fce-9165-10f4311333fd	GET	undefined	/css/style.css
20230915	17:40:02	957a1f95-7aae-4c6d-8626-979b8ce97e55	GET	undefined	/error
20230915	17:40:02	52f33d51-7da8-4145-8a63-aab6b7deb653	GET	undefined	/css/style.css
20230915	17:40:02	8cecd44c-dd03-4fe1-903f-9e7429760398	GET	undefined	/error
20230915	17:40:02	afda5dbf-8691-462e-af2d-9514d2cbc462	GET	undefined	/css/style.css
20230915	17:40:02	77c97861-944a-4a17-98cc-577b49d2ad05	GET	undefined	/error
20230915	17:40:02	f45162cb-a994-4a8b-bc7a-dc82e2dd7961	GET	undefined	/css/style.css
20230915	17:40:03	f62cc3bc-f596-453f-a2b8-23d26593bdd7	GET	undefined	/error
20230915	17:40:03	f116eb2f-0407-42bd-899c-ec6b278d6feb	GET	undefined	/css/style.css
20230915	17:40:03	7938ee0a-28bc-4fb9-be00-488f13b312b4	GET	undefined	/error
20230915	17:40:03	17c6a3a5-582c-453c-a9ff-08631d8ba315	GET	undefined	/css/style.css
20230915	17:40:03	9a7bfe9f-1685-439c-bc78-737f69e97126	GET	undefined	/error
20230915	17:40:03	ae7e2408-2b2a-4b50-90da-cc0a62692cc8	GET	undefined	/css/style.css
20230915	17:40:03	983d5e78-2b7a-407c-8bea-c7aa85fe21b7	GET	undefined	/error
20230915	17:40:03	ee7d08f3-9cb9-4875-8acf-848cc5032f0f	GET	undefined	/css/style.css
20230915	17:42:15	348edcd3-2653-4592-a978-98d528ec1be4	GET	undefined	/
20230915	17:42:15	b0921226-6ad1-4d04-be97-7e5b11bfe0b0	GET	undefined	/style.css
20230915	17:42:15	d24ebd61-348e-43c3-8b7c-791c779aa876	GET	undefined	/script.js
20230915	17:42:15	25ca1e2b-d7f5-43d3-844c-e6fa12f21cc3	GET	undefined	/img.png
20230915	17:42:15	9f3763a9-78a3-434d-a9a3-87a4c7f2bf62	GET	undefined	/imgfeaturef1.png
20230915	17:42:15	0d588394-bb7b-4831-a9ef-3eaf2ecdf7e4	GET	undefined	/Online%20Order.png.png
20230915	17:42:15	bf200c42-65f1-4ca0-a5ec-7e3abdb2e8c5	GET	undefined	/Save%20Money.png.png
20230915	17:42:15	60a840ab-c6d1-428c-a710-b934f8031444	GET	undefined	/Promotion.png.png
20230915	17:42:15	c5ac7114-ee3d-4366-b1dc-b2db237c07db	GET	undefined	/Happy%20sell.png
20230915	17:42:15	207a9808-08cd-4bcd-8e94-9eddd7b69840	GET	undefined	/Support.png
20230915	17:42:15	d04a7161-49b0-41d8-89c3-f621c2089131	GET	undefined	/product%20f1.jpg
20230915	17:42:15	a8554fb0-d2cf-4c85-a7a7-b89a440b0b6d	GET	undefined	/product%20f2.jpg
20230915	17:42:15	69ba1f6c-ec88-45ac-bf3a-6d490b3732f5	GET	undefined	/product%20f3.jpg
20230915	17:42:15	dc7fc221-2c9c-43e2-be16-8c6f6ed223c5	GET	undefined	/product%20f4.jpg
20230915	17:42:15	f44af8d0-2b5d-4e31-a207-1581eabef693	GET	undefined	/product%20f5.jpg
20230915	17:42:15	36c75181-6b13-4815-9c66-b5e2cb810f5a	GET	undefined	/product%20f6.jpg
20230915	17:42:15	8623d7d7-becb-40e4-a77a-083bb8ae21e0	GET	undefined	/product%20f7.jpg
20230915	17:42:15	27e24662-e1bd-4028-9c4f-6eaef3feff48	GET	undefined	/product%20f8.jpg
20230915	17:42:15	eade6c0c-18d2-4f1c-bb83-ac3fc85e9dfe	GET	undefined	/img/hero4.png
20230915	17:42:15	f1dc8967-47c6-4c43-a994-d9a1edc90330	GET	undefined	/img/button.png
20230915	17:42:21	914b0a1b-58f2-49a6-bce8-8245410a304e	GET	undefined	/error
20230915	17:42:22	5290cafc-4284-40c8-a33e-758c29e43ceb	GET	undefined	/css/style.css
20230915	17:42:30	6f945661-5b72-41ab-b8b8-f8afda024155	GET	undefined	/subdir
20230915	17:42:43	e142db6e-6fe1-4cf2-b5ec-eeb43f24a9e3	GET	undefined	/new-page.html
20230915	17:42:43	1d62bac9-9ac0-41a9-a776-36aa1d9f79ae	GET	undefined	/css/style.css
20230915	17:42:43	83a95d65-7a87-403e-bfb1-31479bf1005e	GET	undefined	/subdir/ourImage.jpg
20230915	17:42:51	746ceea4-18a4-424d-b9e3-71cb2cea0f7d	GET	undefined	/css/style.css
20230915	17:43:02	cf6e688d-a4a5-4d99-8753-a3327b11d2b2	GET	undefined	/new-page.html
20230915	17:43:02	2aede743-2f68-4943-9a47-4e0beea04552	GET	undefined	/css/style.css
20230915	17:43:02	fa033a03-d8b3-4b42-9cf8-70c28f1ef6d6	GET	undefined	/subdir/ourImage.jpg
20230915	17:43:18	d2b4a571-bed7-4f95-af7d-09a5339f87ab	GET	undefined	/
20230915	17:43:18	1c289436-9b94-4c90-a9b6-0da6481cf220	GET	undefined	/style.css
20230915	17:43:18	4e5639dd-8ad3-4436-a63a-572aa9969167	GET	undefined	/script.js
20230915	17:43:18	00c49e28-59e7-4daa-bcc3-2559aeaa726a	GET	undefined	/img.png
20230915	17:43:18	99ecb570-780e-490f-878b-6e5b44156fed	GET	undefined	/imgfeaturef1.png
20230915	17:43:18	62b657b2-3f61-4262-b2e0-9c77e536de29	GET	undefined	/Online%20Order.png.png
20230915	17:43:18	eb834c7e-fcb9-4b2e-977c-1df7bb837043	GET	undefined	/Promotion.png.png
20230915	17:43:18	67d3fff4-d1cc-462c-8e4c-009172173436	GET	undefined	/Save%20Money.png.png
20230915	17:43:18	0163bfb2-819e-401c-92a7-48fc21234ab1	GET	undefined	/Happy%20sell.png
20230915	17:43:18	de9329c7-b098-47e8-9263-9b4fa938db41	GET	undefined	/Support.png
20230915	17:43:18	024a8f53-561e-4c1c-b829-f343af4b472a	GET	undefined	/product%20f1.jpg
20230915	17:43:18	dd84d5da-8775-43ee-8c42-5f2bd4bf581c	GET	undefined	/product%20f2.jpg
20230915	17:43:18	e82e0472-e174-4426-bf41-81c0c59e3425	GET	undefined	/product%20f3.jpg
20230915	17:43:18	5fb18f90-d734-4d2a-a003-9f30d0bd2b48	GET	undefined	/product%20f4.jpg
20230915	17:43:18	ff7743f1-c21d-4e06-9153-40ec5314923d	GET	undefined	/product%20f5.jpg
20230915	17:43:18	0052bd8a-524d-490d-b213-e4ee3a38655e	GET	undefined	/product%20f6.jpg
20230915	17:43:18	af167b59-a025-4d99-a9f9-43b472b00ba5	GET	undefined	/product%20f7.jpg
20230915	17:43:18	5576b638-5374-4279-b2e9-87d72f443371	GET	undefined	/product%20f8.jpg
20230915	17:43:19	25dd7c82-d3b4-4c77-84cc-e4b9dc861d19	GET	undefined	/img/hero4.png
20230915	17:43:19	180b07a7-64e5-432d-a6e8-2945d6ea077d	GET	undefined	/img/button.png
20230915	17:55:41	ebf53bd5-c8d6-4d70-a21a-bf3f1a4c4e25	GET	undefined	/
20230915	17:55:41	2bd5aa83-774c-42cb-a5b5-13977e34f4c0	GET	undefined	/style.css
20230915	17:55:41	17830ee1-67db-4b63-aa46-08c15b3f7658	GET	undefined	/script.js
20230915	17:55:41	c65adf7a-27e6-4ad4-a154-48dd49ff5406	GET	undefined	/img.png
20230915	17:55:41	dd78a375-fca0-4ea0-8559-e131ba1a33a3	GET	undefined	/Save%20Money.png.png
20230915	17:55:41	2a9b3960-c09a-43b0-95ec-cb6b0b9a0999	GET	undefined	/imgfeaturef1.png
20230915	17:55:41	eb66762d-e338-4cd2-84bf-3d9346c3da47	GET	undefined	/Online%20Order.png.png
20230915	17:55:41	28a87da2-e74e-45bc-8c33-5c2d8e727ebc	GET	undefined	/Promotion.png.png
20230915	17:55:41	9c962da3-e04a-46b2-bccc-b8341fe7a405	GET	undefined	/Happy%20sell.png
20230915	17:55:41	02b1b823-36c1-4f5e-a41b-c1193b158aba	GET	undefined	/Support.png
20230915	17:55:41	9f94bb9c-eeb4-42f6-9cec-6051c8bb44e1	GET	undefined	/product%20f1.jpg
20230915	17:55:41	8dc9b1be-5d22-4a9b-b7e1-e6f92e974978	GET	undefined	/product%20f2.jpg
20230915	17:55:41	e1de86f3-3e80-4669-8ffb-299923382818	GET	undefined	/product%20f3.jpg
20230915	17:55:41	76f28d42-1a67-4b0b-be6e-fa26aa8997d2	GET	undefined	/product%20f4.jpg
20230915	17:55:41	c92ac7aa-55ff-4161-b368-deab5b574480	GET	undefined	/product%20f5.jpg
20230915	17:55:41	0175db62-0a53-4ae2-830c-408a087b0796	GET	undefined	/product%20f6.jpg
20230915	17:55:41	1780aacc-d412-41dd-b5b7-9d828fe004bb	GET	undefined	/product%20f7.jpg
20230915	17:55:41	34d721e1-7f94-430b-b74b-31ba93506892	GET	undefined	/product%20f8.jpg
20230915	17:55:48	21905aaa-a87f-4721-acd8-a0a86efd068c	GET	undefined	/about.html
20230915	17:55:48	f3daefda-6492-4163-a64c-603e0402e249	GET	undefined	/css/style.css
20230915	17:57:45	0f8c212b-029e-4d4c-aced-c614fa35155e	GET	undefined	/
20230915	17:57:45	28d04efd-7d04-433f-850c-91fdbf57c00a	GET	undefined	/style.css
20230915	17:57:45	4504ff1c-e35f-4ba0-a356-50643113d204	GET	undefined	/script.js
20230915	17:57:45	f7389be5-252b-423e-b4c3-81da56c47f6b	GET	undefined	/img.png
20230915	17:57:45	4f5b7089-f55e-4465-a3ff-b135f51e4e58	GET	undefined	/imgfeaturef1.png
20230915	17:57:45	121c02f2-f3b2-4f7d-8146-6726ae3162ab	GET	undefined	/Online%20Order.png.png
20230915	17:57:45	34923395-19ff-46b8-a53e-351f997f5116	GET	undefined	/Save%20Money.png.png
